Date,Price
5/13/2024,166
5/8/2024,157
5/7/2024,144
5/6/2024,143
5/3/2024,142
5/2/2024,142
4/30/2024,146
4/29/2024,140
4/26/2024,144
4/25/2024,151
4/24/2024,153
4/23/2024,152
4/22/2024,158
4/19/2024,145
4/18/2024,165
4/17/2024,146
4/16/2024,133
4/5/2024,136
4/4/2024,135
4/3/2024,134
4/2/2024,133
4/1/2024,132
3/28/2024,133
3/27/2024,136
3/26/2024,136
3/25/2024,136
3/22/2024,136
3/21/2024,138
3/20/2024,137
3/19/2024,137
3/18/2024,136
3/15/2024,137
3/14/2024,140
3/13/2024,142
3/8/2024,145
3/7/2024,144
3/6/2024,146
3/5/2024,145
3/4/2024,143
3/1/2024,141
2/29/2024,137
2/28/2024,140
2/27/2024,140
2/26/2024,143
2/23/2024,148
2/22/2024,148
2/21/2024,149
2/20/2024,148
2/19/2024,151
2/16/2024,155
2/15/2024,155
2/13/2024,155
2/12/2024,157
2/7/2024,156
2/6/2024,159
2/5/2024,159
2/2/2024,156
2/1/2024,154
1/31/2024,153
1/30/2024,153
1/29/2024,155
1/26/2024,153
1/25/2024,155
1/24/2024,157
1/23/2024,156
1/22/2024,155
1/19/2024,154
1/18/2024,153
1/17/2024,150
1/16/2024,149
1/15/2024,148
1/12/2024,147
1/11/2024,149
1/10/2024,148
1/9/2024,151
1/8/2024,154
1/5/2024,154
1/4/2024,155
1/3/2024,155
1/2/2024,155
12/29/2023,154
12/28/2023,153
12/27/2023,154
12/22/2023,153
12/21/2023,153
12/20/2023,154
12/19/2023,154
12/18/2023,154
12/15/2023,155
12/14/2023,158
12/13/2023,158
12/12/2023,160
12/11/2023,160
12/8/2023,158
12/7/2023,157
12/6/2023,158
12/5/2023,159
12/4/2023,159
12/1/2023,161
11/30/2023,162
11/29/2023,164
11/28/2023,166
11/27/2023,166
11/24/2023,167
11/23/2023,167
11/22/2023,166
11/21/2023,170
11/20/2023,169
11/17/2023,171
11/16/2023,172
11/15/2023,172
11/14/2023,171
11/13/2023,165
11/10/2023,156
11/9/2023,156
11/8/2023,155
11/7/2023,162
11/6/2023,164
11/3/2023,163
11/2/2023,161
11/1/2023,162
10/31/2023,164
10/30/2023,168
10/27/2023,170
10/26/2023,165
10/25/2023,168
10/24/2023,169
10/23/2023,169
10/20/2023,172
10/19/2023,172
10/18/2023,174
10/17/2023,173
10/16/2023,173
10/13/2023,172
10/12/2023,175
10/11/2023,175
10/10/2023,178
10/9/2023,178
10/6/2023,176
10/5/2023,179
10/4/2023,182
10/3/2023,175
10/2/2023,177
9/29/2023,178
9/27/2023,182
9/26/2023,180
9/25/2023,181
9/22/2023,184
9/21/2023,184
9/20/2023,185
9/19/2023,186
9/18/2023,186
9/15/2023,189
9/14/2023,189
9/13/2023,183
9/12/2023,182
9/11/2023,177
9/8/2023,177
9/7/2023,179
9/6/2023,183
9/5/2023,182
9/4/2023,181
9/1/2023,180
8/31/2023,186
8/30/2023,186
8/29/2023,186
8/28/2023,189
8/25/2023,187
8/24/2023,186
8/23/2023,188
8/22/2023,188
8/21/2023,190
8/18/2023,193
8/16/2023,196
8/15/2023,200
8/14/2023,202
8/11/2023,187
8/10/2023,186
8/9/2023,188
8/8/2023,190
8/7/2023,188
8/4/2023,190
8/3/2023,187
8/2/2023,188
8/1/2023,200
7/31/2023,198
7/28/2023,188
7/27/2023,187
7/26/2023,187
7/25/2023,187
7/24/2023,186
7/21/2023,186
7/20/2023,189
7/18/2023,188
7/17/2023,193
7/14/2023,193
7/13/2023,192
7/12/2023,195
7/11/2023,202
7/10/2023,200
7/7/2023,197
7/6/2023,193
7/5/2023,193
7/4/2023,192
7/3/2023,181
6/27/2023,212
6/26/2023,230
6/23/2023,238
6/22/2023,248
6/21/2023,248
6/20/2023,246
6/19/2023,252
6/16/2023,250
6/15/2023,246
6/14/2023,246
6/13/2023,260
6/12/2023,256
6/9/2023,232
6/8/2023,218
6/7/2023,218
6/6/2023,214
6/5/2023,224
5/31/2023,224
5/30/2023,230
5/29/2023,220
5/26/2023,224
5/25/2023,224
5/24/2023,226
5/23/2023,206
5/22/2023,202
5/19/2023,198
5/17/2023,212
5/16/2023,212
5/15/2023,222
5/12/2023,222
5/11/2023,230
5/10/2023,232
5/9/2023,230
5/8/2023,218
5/5/2023,220
5/4/2023,232
5/3/2023,218
5/2/2023,216
4/28/2023,214
4/27/2023,222
4/26/2023,210
4/18/2023,194
4/17/2023,200
4/14/2023,182
4/13/2023,181
4/12/2023,194
4/11/2023,196
4/10/2023,198
4/6/2023,192
4/5/2023,183
4/4/2023,176
4/3/2023,177
3/31/2023,166
3/30/2023,166
3/29/2023,172
3/28/2023,149
3/27/2023,141
3/24/2023,141
3/21/2023,141
3/20/2023,143
3/17/2023,136
3/16/2023,134
3/15/2023,133
3/14/2023,135
3/13/2023,136
3/10/2023,139
3/9/2023,145
3/8/2023,140
3/7/2023,140
3/6/2023,141
3/3/2023,142
3/2/2023,143
3/1/2023,141
2/28/2023,144
2/27/2023,141
2/24/2023,139
2/23/2023,147
2/22/2023,136
2/21/2023,138
2/20/2023,139
2/17/2023,139
2/16/2023,142
2/15/2023,141
2/14/2023,129
2/13/2023,130
2/10/2023,126
2/9/2023,130
2/8/2023,130
2/7/2023,130
2/6/2023,130
2/3/2023,132
2/2/2023,131
2/1/2023,130
1/31/2023,127
1/30/2023,126
1/27/2023,125
1/26/2023,124
1/25/2023,125
1/24/2023,125
1/20/2023,125
1/19/2023,127
1/18/2023,131
1/17/2023,133
1/16/2023,133
1/13/2023,134
1/12/2023,133
1/11/2023,130
1/10/2023,129
1/9/2023,130
1/6/2023,131
1/5/2023,128
1/4/2023,127
1/3/2023,127
1/2/2023,129
12/30/2022,130
12/29/2022,132
12/28/2022,132
12/27/2022,137
12/26/2022,139
12/23/2022,138
12/22/2022,140
12/21/2022,140
12/20/2022,141
12/19/2022,141
12/16/2022,146
12/15/2022,141
12/14/2022,144
12/13/2022,145
12/12/2022,146
12/9/2022,145
12/8/2022,150
12/7/2022,152
12/6/2022,152
12/5/2022,153
12/2/2022,164
12/1/2022,164
11/30/2022,166
11/29/2022,170
11/28/2022,172
11/25/2022,173
11/24/2022,178
11/23/2022,179
11/22/2022,180
11/21/2022,182
11/18/2022,180
11/17/2022,185
11/16/2022,186
11/15/2022,188
11/14/2022,191
11/11/2022,192
11/10/2022,194
11/9/2022,194
11/8/2022,194
11/7/2022,194
11/4/2022,194
11/3/2022,194
11/2/2022,193
11/1/2022,197
10/31/2022,202
10/28/2022,200
10/27/2022,200
10/26/2022,202
10/25/2022,196
10/24/2022,197
10/21/2022,197
10/20/2022,200
10/19/2022,200
10/18/2022,204
10/17/2022,210
10/14/2022,194
10/13/2022,202
10/12/2022,212
10/11/2022,220
10/10/2022,224
10/7/2022,224
10/6/2022,226
10/5/2022,232
10/4/2022,226
10/3/2022,226
9/30/2022,224
9/29/2022,226
9/28/2022,228
9/27/2022,226
9/26/2022,224
9/23/2022,232
9/22/2022,230
9/21/2022,226
9/20/2022,232
9/19/2022,238
9/16/2022,234
9/15/2022,236
9/14/2022,236
9/13/2022,238
9/12/2022,236
9/9/2022,240
9/8/2022,242
9/7/2022,244
9/6/2022,242
9/5/2022,244
9/2/2022,242
9/1/2022,246
8/31/2022,244
8/30/2022,244
8/29/2022,248
8/26/2022,258
8/25/2022,272
8/24/2022,274
8/23/2022,284
8/22/2022,288
8/19/2022,262
8/18/2022,262
8/16/2022,260
8/15/2022,260
8/12/2022,256
8/11/2022,260
8/10/2022,256
8/9/2022,260
8/8/2022,258
8/5/2022,260
8/4/2022,258
8/3/2022,262
8/2/2022,266
8/1/2022,270
7/29/2022,268
7/28/2022,272
7/27/2022,266
7/26/2022,264
7/25/2022,268
7/22/2022,272
7/21/2022,270
7/20/2022,262
7/19/2022,262
7/18/2022,268
7/15/2022,266
7/14/2022,272
7/13/2022,270
7/12/2022,274
7/11/2022,274
7/8/2022,274
7/7/2022,280
7/6/2022,278
7/5/2022,276
7/4/2022,282
7/1/2022,294
6/30/2022,302
6/29/2022,308
6/28/2022,312
6/27/2022,320
6/24/2022,314
6/23/2022,320
6/22/2022,322
6/21/2022,322
6/20/2022,334
6/17/2022,308
6/16/2022,308
6/15/2022,314
6/14/2022,318
6/13/2022,312
6/10/2022,312
6/9/2022,324
6/8/2022,310
6/7/2022,312
6/6/2022,308
6/3/2022,310
6/2/2022,314
5/31/2022,330
5/30/2022,332
5/27/2022,334
5/25/2022,338
5/24/2022,362
5/23/2022,356
5/20/2022,354
5/19/2022,380
5/18/2022,364
5/17/2022,368
5/13/2022,350
5/12/2022,342
5/11/2022,358
5/10/2022,370
5/9/2022,368
4/28/2022,368
4/27/2022,370
4/26/2022,386
4/25/2022,386
4/22/2022,410
4/21/2022,382
4/20/2022,410
4/19/2022,384
4/18/2022,370
4/14/2022,396
4/13/2022,424
4/12/2022,454
4/11/2022,474
4/8/2022,488
4/7/2022,494
4/6/2022,492
4/5/2022,500
4/4/2022,500
4/1/2022,505
3/31/2022,505
3/30/2022,498
3/29/2022,492
3/28/2022,494
3/25/2022,494
3/24/2022,496
3/23/2022,496
3/22/2022,498
3/21/2022,500
3/18/2022,494
3/17/2022,496
3/16/2022,494
3/15/2022,494
3/14/2022,492
3/11/2022,498
3/10/2022,505
3/9/2022,500
3/8/2022,496
3/7/2022,498
3/4/2022,530
3/2/2022,525
3/1/2022,500
2/25/2022,500
2/24/2022,505
2/23/2022,540
2/22/2022,545
2/21/2022,550
2/18/2022,575
2/17/2022,575
2/16/2022,585
2/15/2022,585
2/14/2022,585
2/11/2022,585
2/10/2022,585
2/9/2022,580
2/8/2022,585
2/7/2022,600
2/4/2022,590
2/3/2022,625
2/2/2022,640
1/31/2022,610
1/28/2022,615
1/27/2022,580
1/26/2022,565
1/25/2022,570
1/24/2022,575
1/21/2022,595
1/20/2022,565
1/19/2022,560
1/18/2022,565
1/17/2022,530
1/14/2022,525
1/13/2022,486
1/12/2022,480
1/11/2022,496
1/10/2022,498
1/7/2022,510
1/6/2022,498
1/5/2022,530
1/4/2022,540
1/3/2022,550
12/30/2021,545
12/29/2021,545
12/28/2021,550
12/27/2021,550
12/24/2021,555
12/23/2021,560
12/22/2021,550
12/21/2021,540
12/20/2021,535
12/17/2021,550
12/16/2021,560
12/15/2021,590
12/14/2021,595
12/13/2021,595
12/10/2021,615
12/9/2021,615
12/8/2021,615
12/7/2021,615
12/6/2021,580
12/3/2021,615
12/2/2021,635
12/1/2021,650
11/30/2021,660
11/29/2021,655
11/26/2021,655
11/25/2021,650
11/24/2021,665
11/23/2021,655
11/22/2021,670
11/19/2021,675
11/18/2021,670
11/17/2021,665
11/16/2021,685
11/15/2021,695
11/12/2021,695
11/11/2021,710
11/10/2021,710
11/9/2021,705
11/8/2021,720
11/5/2021,690
11/4/2021,705
11/3/2021,745
11/2/2021,740
11/1/2021,690
10/29/2021,665
10/28/2021,650
10/27/2021,660
10/26/2021,675
10/25/2021,665
10/22/2021,650
10/21/2021,670
10/19/2021,685
10/18/2021,675
10/15/2021,670
10/14/2021,685
10/13/2021,705
10/12/2021,710
10/11/2021,690
10/8/2021,650
10/7/2021,695
10/6/2021,685
10/5/2021,685
10/4/2021,725
10/1/2021,725
9/30/2021,775
9/29/2021,825
9/28/2021,830
9/27/2021,825
9/24/2021,825
9/23/2021,835
9/22/2021,820
9/21/2021,845
9/20/2021,865
9/17/2021,865
9/16/2021,860
9/15/2021,900
9/14/2021,860
9/13/2021,840
9/10/2021,855
9/9/2021,840
9/8/2021,835
9/7/2021,855
9/6/2021,865
9/3/2021,825
9/2/2021,805
9/1/2021,835
8/31/2021,835
8/30/2021,830
8/27/2021,820
8/26/2021,790
8/25/2021,845
8/24/2021,885
8/23/2021,915
8/20/2021,845
8/19/2021,840
8/18/2021,890
8/16/2021,920
8/13/2021,985
8/12/2021,"1,055"
8/10/2021,970
8/9/2021,890
8/6/2021,870
8/5/2021,885
8/4/2021,820
8/3/2021,810
8/2/2021,810
7/30/2021,870
7/29/2021,855
7/28/2021,900
7/27/2021,925
7/26/2021,980
7/23/2021,970
7/22/2021,950
7/21/2021,935
7/19/2021,910
7/16/2021,945
7/15/2021,940
7/14/2021,990
7/13/2021,"1,010"
7/12/2021,"1,025"
7/9/2021,"1,050"
7/8/2021,"1,055"
7/7/2021,"1,035"
7/6/2021,"1,075"
7/5/2021,"1,100"
7/2/2021,"1,110"
7/1/2021,"1,030"
6/30/2021,"1,050"
6/29/2021,"1,060"
6/28/2021,"1,065"
6/25/2021,"1,140"
6/24/2021,"1,140"
6/23/2021,"1,140"
6/22/2021,"1,210"
6/21/2021,"1,275"
6/18/2021,"1,190"
6/17/2021,"1,190"
6/16/2021,"1,175"
6/15/2021,"1,155"
6/14/2021,925
6/11/2021,960
6/10/2021,970
6/9/2021,"1,015"
6/8/2021,"1,090"
6/7/2021,"1,140"
6/4/2021,"1,125"
6/3/2021,"1,110"
6/2/2021,"1,100"
5/31/2021,"1,110"
5/28/2021,"1,100"
5/27/2021,"1,085"
5/25/2021,"1,080"
5/24/2021,"1,050"
5/21/2021,"1,040"
5/20/2021,"1,040"
5/19/2021,"1,030"
5/18/2021,"1,030"
5/17/2021,"1,010"
5/11/2021,"1,000"
5/10/2021,985
5/7/2021,915
5/6/2021,840
5/5/2021,815
5/4/2021,815
5/3/2021,775
4/30/2021,780
4/29/2021,775
4/28/2021,780
4/27/2021,725
4/26/2021,725
4/23/2021,745
4/22/2021,755
4/21/2021,765
4/20/2021,760
4/19/2021,755
4/16/2021,770
4/15/2021,775
4/14/2021,775
4/13/2021,760
4/12/2021,745
4/9/2021,780
4/8/2021,785
4/7/2021,750
4/6/2021,705
4/5/2021,700
4/1/2021,700
3/31/2021,695
3/30/2021,700
3/29/2021,700
3/26/2021,700
3/25/2021,700
3/24/2021,715
3/23/2021,710
3/22/2021,725
3/19/2021,720
3/18/2021,710
3/17/2021,690
3/16/2021,690
3/15/2021,695
3/12/2021,695
3/10/2021,715
3/9/2021,715
3/8/2021,765
3/5/2021,775
3/4/2021,770
3/3/2021,775
3/2/2021,770
3/1/2021,770
2/26/2021,755
2/25/2021,755
2/24/2021,755
2/23/2021,760
2/22/2021,760
2/19/2021,760
2/18/2021,740
2/17/2021,705
2/16/2021,700
2/15/2021,695
2/11/2021,690
2/10/2021,685
2/9/2021,675
2/8/2021,675
2/5/2021,660
2/4/2021,655
2/3/2021,655
2/2/2021,635
2/1/2021,640
1/29/2021,635
1/28/2021,635
1/27/2021,630
1/26/2021,630
1/25/2021,640
1/22/2021,655
1/21/2021,665
1/20/2021,665
1/19/2021,655
1/18/2021,650
1/15/2021,695
1/14/2021,735
1/13/2021,785
1/12/2021,825
1/11/2021,825
1/8/2021,815
1/7/2021,795
1/6/2021,800
1/5/2021,840
1/4/2021,825
