Date,Price
5/20/2024,55
5/17/2024,55
5/16/2024,56
5/15/2024,56
5/14/2024,56
5/13/2024,56
5/8/2024,55
5/7/2024,56
5/6/2024,55
5/3/2024,56
5/2/2024,57
4/30/2024,57
4/29/2024,56
4/26/2024,56
4/25/2024,57
4/24/2024,57
4/23/2024,56
4/22/2024,53
4/19/2024,53
4/18/2024,52
4/17/2024,53
4/16/2024,53
4/5/2024,53
4/4/2024,53
4/3/2024,52
4/2/2024,51
4/1/2024,50
3/28/2024,50
3/27/2024,50
3/26/2024,50
3/25/2024,51
3/22/2024,51
3/21/2024,50
3/20/2024,50
3/19/2024,51
3/18/2024,51
3/15/2024,52
3/14/2024,51
3/13/2024,52
3/8/2024,52
3/7/2024,54
3/6/2024,54
3/5/2024,55
3/4/2024,57
3/1/2024,57
2/29/2024,57
2/28/2024,57
2/27/2024,58
2/26/2024,57
2/23/2024,58
2/22/2024,57
2/21/2024,58
2/20/2024,58
2/19/2024,57
2/16/2024,58
2/15/2024,62
2/13/2024,59
2/12/2024,59
2/7/2024,59
2/6/2024,59
2/5/2024,57
2/2/2024,57
2/1/2024,57
1/31/2024,57
1/30/2024,56
1/29/2024,57
1/26/2024,56
1/25/2024,57
1/24/2024,56
1/23/2024,56
1/22/2024,56
1/19/2024,57
1/18/2024,58
1/17/2024,59
1/16/2024,57
1/15/2024,57
1/12/2024,54
1/11/2024,53
1/10/2024,53
1/9/2024,53
1/8/2024,54
1/5/2024,55
1/4/2024,54
1/3/2024,52
1/2/2024,51
12/29/2023,51
12/28/2023,52
12/27/2023,51
12/22/2023,53
12/21/2023,55
12/20/2023,56
12/19/2023,56
12/18/2023,54
12/15/2023,51
12/14/2023,50
12/13/2023,50
12/12/2023,50
12/11/2023,50
12/8/2023,50
12/7/2023,50
12/6/2023,50
12/5/2023,50
12/4/2023,50
12/1/2023,50
11/30/2023,50
11/29/2023,50
11/28/2023,50
11/27/2023,50
11/24/2023,50
11/23/2023,50
11/22/2023,50
11/21/2023,50
11/20/2023,50
11/17/2023,50
11/16/2023,50
11/15/2023,50
11/14/2023,50
11/13/2023,50
11/10/2023,50
11/9/2023,50
11/8/2023,50
11/7/2023,50
11/6/2023,50
11/3/2023,50
11/2/2023,50
11/1/2023,50
10/31/2023,50
10/30/2023,50
10/27/2023,50
10/26/2023,50
10/25/2023,50
10/24/2023,50
10/23/2023,50
10/20/2023,50
10/19/2023,50
10/18/2023,50
10/17/2023,50
10/16/2023,50
10/13/2023,50
10/12/2023,50
10/11/2023,50
10/10/2023,50
10/9/2023,50
10/6/2023,50
10/5/2023,50
10/4/2023,50
10/3/2023,50
10/2/2023,50
9/29/2023,50
9/27/2023,50
9/26/2023,50
9/25/2023,50
9/22/2023,50
9/21/2023,50
9/20/2023,50
9/19/2023,50
9/18/2023,50
9/15/2023,50
9/14/2023,50
9/13/2023,50
9/12/2023,50
9/11/2023,50
9/8/2023,50
9/7/2023,50
9/6/2023,50
9/5/2023,50
9/4/2023,50
9/1/2023,50
8/31/2023,50
8/30/2023,50
8/29/2023,50
8/28/2023,50
8/25/2023,50
8/24/2023,50
8/23/2023,50
8/22/2023,50
8/21/2023,50
8/18/2023,50
8/16/2023,50
8/15/2023,50
8/14/2023,50
8/11/2023,50
8/10/2023,50
8/9/2023,50
8/8/2023,50
8/7/2023,50
8/4/2023,50
8/3/2023,50
8/2/2023,50
8/1/2023,50
7/31/2023,50
7/28/2023,50
7/27/2023,50
7/26/2023,50
7/25/2023,50
7/24/2023,50
7/21/2023,50
7/20/2023,50
7/18/2023,50
7/17/2023,50
7/14/2023,50
7/13/2023,50
7/12/2023,50
7/11/2023,50
7/10/2023,50
7/7/2023,50
7/6/2023,50
7/5/2023,50
7/4/2023,50
7/3/2023,50
6/27/2023,50
6/26/2023,50
6/23/2023,50
6/22/2023,50
6/21/2023,50
6/20/2023,50
6/19/2023,50
6/16/2023,50
6/15/2023,50
6/14/2023,50
6/13/2023,50
6/12/2023,50
6/9/2023,50
6/8/2023,50
6/7/2023,50
6/6/2023,50
6/5/2023,50
5/31/2023,50
5/30/2023,50
5/29/2023,50
5/26/2023,50
5/25/2023,50
5/24/2023,50
5/23/2023,50
5/22/2023,50
5/19/2023,50
5/17/2023,50
5/16/2023,50
5/15/2023,50
5/12/2023,50
5/11/2023,50
5/10/2023,50
5/9/2023,50
5/8/2023,50
5/5/2023,50
5/4/2023,50
5/3/2023,50
5/2/2023,50
4/28/2023,50
4/27/2023,50
4/26/2023,50
4/18/2023,50
4/17/2023,50
4/14/2023,50
4/13/2023,50
4/12/2023,50
4/11/2023,50
4/10/2023,50
4/6/2023,50
4/5/2023,50
4/4/2023,50
4/3/2023,50
3/31/2023,50
3/30/2023,50
3/29/2023,50
3/28/2023,50
3/27/2023,50
3/24/2023,50
3/21/2023,50
3/20/2023,50
3/17/2023,50
3/16/2023,50
3/15/2023,50
3/14/2023,52
3/13/2023,55
3/10/2023,50
3/9/2023,50
3/8/2023,50
3/7/2023,50
3/6/2023,50
3/3/2023,50
3/2/2023,50
3/1/2023,51
2/28/2023,54
2/27/2023,57
2/24/2023,61
2/23/2023,55
2/22/2023,50
2/21/2023,50
2/20/2023,51
2/17/2023,54
2/16/2023,57
2/15/2023,57
2/14/2023,61
2/13/2023,65
2/10/2023,69
2/9/2023,70
2/8/2023,69
2/7/2023,74
2/6/2023,79
2/3/2023,84
2/2/2023,81
2/1/2023,87
1/31/2023,93
1/30/2023,100
1/27/2023,107
1/26/2023,108
1/25/2023,116
1/24/2023,124
1/20/2023,120
1/19/2023,129
1/18/2023,138
1/17/2023,148
1/16/2023,144
1/13/2023,154
1/12/2023,165
1/11/2023,153
1/10/2023,134
1/9/2023,131
1/6/2023,138
1/5/2023,148
1/4/2023,159
1/3/2023,170
1/2/2023,171
12/30/2022,149
12/29/2022,160
12/28/2022,158
12/27/2022,169
12/26/2022,181
12/23/2022,194
12/22/2022,208
12/21/2022,198
12/20/2022,194
12/19/2022,208
12/16/2022,206
12/15/2022,220
12/14/2022,236
12/13/2022,252
12/12/2022,232
12/9/2022,240
12/8/2022,258
12/7/2022,240
12/6/2022,256
12/5/2022,274
12/2/2022,294
12/1/2022,316
11/30/2022,338
11/29/2022,292
11/28/2022,234
11/25/2022,218
11/24/2022,216
11/23/2022,204
11/22/2022,218
11/21/2022,234
11/18/2022,226
11/17/2022,220
11/16/2022,236
11/15/2022,252
11/14/2022,270
11/11/2022,290
11/10/2022,242
11/9/2022,182
