Date,Price
11/1/2023,"3,620"
10/31/2023,"3,490"
10/30/2023,"3,420"
10/27/2023,"3,500"
10/26/2023,"3,480"
10/25/2023,"3,600"
10/24/2023,"3,650"
10/23/2023,"3,610"
10/20/2023,"3,700"
10/19/2023,"3,730"
10/18/2023,"3,750"
10/17/2023,"3,790"
10/16/2023,"3,760"
10/13/2023,"3,850"
10/12/2023,"3,830"
10/11/2023,"3,780"
10/10/2023,"3,810"
10/9/2023,"3,760"
10/6/2023,"3,780"
10/5/2023,"3,720"
10/4/2023,"3,780"
10/3/2023,"3,770"
10/2/2023,"3,750"
9/29/2023,"3,750"
9/27/2023,"3,720"
9/26/2023,"3,760"
9/25/2023,"3,770"
9/22/2023,"3,860"
9/21/2023,"3,810"
9/20/2023,"3,810"
9/19/2023,"3,730"
9/18/2023,"3,680"
9/15/2023,"3,720"
9/14/2023,"3,680"
9/13/2023,"3,710"
9/12/2023,"3,710"
9/11/2023,"3,700"
9/8/2023,"3,690"
9/7/2023,"3,760"
9/6/2023,"3,790"
9/5/2023,"3,740"
9/4/2023,"3,730"
9/1/2023,"3,720"
8/31/2023,"3,730"
8/30/2023,"3,810"
8/29/2023,"3,720"
8/28/2023,"3,700"
8/25/2023,"3,720"
8/24/2023,"3,720"
8/23/2023,"3,740"
8/22/2023,"3,750"
8/21/2023,"3,740"
8/18/2023,"3,760"
8/16/2023,"3,830"
8/15/2023,"3,820"
8/14/2023,"3,830"
8/11/2023,"3,810"
8/10/2023,"3,800"
8/9/2023,"3,770"
8/8/2023,"3,730"
8/7/2023,"3,680"
8/4/2023,"3,690"
8/3/2023,"3,720"
8/2/2023,"3,690"
8/1/2023,"3,750"
7/31/2023,"3,720"
7/28/2023,"3,720"
7/27/2023,"3,720"
7/26/2023,"3,880"
7/25/2023,"3,880"
7/24/2023,"3,900"
7/21/2023,"3,860"
7/20/2023,"3,850"
7/18/2023,"3,850"
7/17/2023,"3,910"
7/14/2023,"3,930"
7/13/2023,"3,920"
7/12/2023,"3,980"
7/11/2023,"3,980"
7/10/2023,"3,950"
7/7/2023,"3,960"
7/6/2023,"3,960"
7/5/2023,"3,980"
7/4/2023,"3,970"
7/3/2023,"4,000"
6/27/2023,"4,000"
6/26/2023,"3,990"
6/23/2023,"3,950"
6/22/2023,"3,940"
6/21/2023,"3,980"
6/20/2023,"3,990"
6/19/2023,"3,960"
6/16/2023,"3,970"
6/15/2023,"4,020"
6/14/2023,"4,000"
6/13/2023,"4,030"
6/12/2023,"4,050"
6/9/2023,"4,150"
6/8/2023,"4,170"
6/7/2023,"4,150"
6/6/2023,"4,090"
6/5/2023,"4,080"
5/31/2023,"4,040"
5/30/2023,"4,120"
5/29/2023,"4,200"
5/26/2023,"4,130"
5/25/2023,"4,120"
5/24/2023,"4,160"
5/23/2023,"4,040"
5/22/2023,"4,040"
5/19/2023,"4,020"
5/17/2023,"3,990"
5/16/2023,"3,980"
5/15/2023,"3,980"
5/12/2023,"3,980"
5/11/2023,"4,090"
5/10/2023,"4,130"
5/9/2023,"4,070"
5/8/2023,"4,060"
5/5/2023,"4,170"
5/4/2023,"4,150"
5/3/2023,"4,150"
5/2/2023,"4,190"
4/28/2023,"4,250"
4/27/2023,"4,320"
4/26/2023,"4,400"
4/18/2023,"4,270"
4/17/2023,"4,270"
4/14/2023,"4,340"
4/13/2023,"4,340"
4/12/2023,"4,310"
4/11/2023,"4,300"
4/10/2023,"4,300"
4/6/2023,"4,250"
4/5/2023,"4,150"
4/4/2023,"4,060"
4/3/2023,"4,080"
3/31/2023,"4,060"
3/30/2023,"4,090"
3/29/2023,"4,100"
3/28/2023,"4,050"
3/27/2023,"4,050"
3/24/2023,"4,070"
3/21/2023,"4,120"
3/20/2023,"3,990"
3/17/2023,"4,050"
3/16/2023,"4,050"
3/15/2023,"4,010"
3/14/2023,"4,020"
3/13/2023,"4,070"
3/10/2023,"4,010"
3/9/2023,"3,970"
3/8/2023,"3,940"
3/7/2023,"3,880"
3/6/2023,"3,880"
3/3/2023,"3,900"
3/2/2023,"3,880"
3/1/2023,"3,930"
2/28/2023,"3,880"
2/27/2023,"3,960"
2/24/2023,"4,040"
2/23/2023,"3,970"
2/22/2023,"3,860"
2/21/2023,"3,840"
2/20/2023,"3,820"
2/17/2023,"3,760"
2/16/2023,"3,770"
2/15/2023,"3,790"
2/14/2023,"3,800"
2/13/2023,"3,790"
2/10/2023,"3,800"
2/9/2023,"3,770"
2/8/2023,"3,840"
2/7/2023,"3,800"
2/6/2023,"3,880"
2/3/2023,"3,880"
2/2/2023,"3,890"
2/1/2023,"3,870"
1/31/2023,"3,850"
1/30/2023,"3,960"
1/27/2023,"3,960"
1/26/2023,"3,970"
1/25/2023,"3,840"
1/24/2023,"3,850"
1/20/2023,"3,870"
1/19/2023,"3,890"
1/18/2023,"3,930"
1/17/2023,"3,950"
1/16/2023,"3,850"
1/13/2023,"3,780"
1/12/2023,"3,860"
1/11/2023,"3,870"
1/10/2023,"3,830"
1/9/2023,"3,790"
1/6/2023,"3,710"
1/5/2023,"3,770"
1/4/2023,"3,820"
1/3/2023,"3,860"
1/2/2023,"3,800"
12/30/2022,"3,750"
12/29/2022,"3,780"
12/28/2022,"3,730"
12/27/2022,"3,810"
12/26/2022,"3,750"
12/23/2022,"3,780"
12/22/2022,"3,750"
12/21/2022,"3,790"
12/20/2022,"3,720"
12/19/2022,"3,720"
12/16/2022,"3,680"
12/15/2022,"3,670"
12/14/2022,"3,750"
12/13/2022,"3,750"
12/12/2022,"3,700"
12/9/2022,"3,650"
12/8/2022,"3,740"
12/7/2022,"3,680"
12/6/2022,"3,600"
12/5/2022,"3,840"
12/2/2022,"4,000"
12/1/2022,"3,960"
11/30/2022,"4,040"
11/29/2022,"3,980"
11/28/2022,"3,980"
11/25/2022,"4,030"
11/24/2022,"4,030"
11/23/2022,"3,970"
11/22/2022,"4,000"
11/21/2022,"4,030"
11/18/2022,"4,010"
11/17/2022,"4,040"
11/16/2022,"4,050"
11/15/2022,"4,050"
11/14/2022,"4,050"
11/11/2022,"4,150"
11/10/2022,"4,170"
11/9/2022,"4,190"
11/8/2022,"4,220"
11/7/2022,"4,280"
11/4/2022,"4,210"
11/3/2022,"4,130"
11/2/2022,"4,220"
11/1/2022,"4,420"
10/31/2022,"4,390"
10/28/2022,"4,450"
10/27/2022,"4,370"
10/26/2022,"4,370"
10/25/2022,"4,390"
10/24/2022,"4,410"
10/21/2022,"4,360"
10/20/2022,"4,350"
10/19/2022,"4,200"
10/18/2022,"4,250"
10/17/2022,"4,330"
10/14/2022,"4,290"
10/13/2022,"4,300"
10/12/2022,"4,340"
10/11/2022,"4,310"
10/10/2022,"4,420"
10/7/2022,"4,350"
10/6/2022,"4,430"
10/5/2022,"4,460"
10/4/2022,"4,440"
10/3/2022,"4,460"
9/30/2022,"4,460"
9/29/2022,"4,440"
9/28/2022,"4,470"
9/27/2022,"4,440"
9/26/2022,"4,460"
9/23/2022,"4,380"
9/22/2022,"4,430"
9/21/2022,"4,430"
9/20/2022,"4,480"
9/19/2022,"4,500"
9/16/2022,"4,410"
9/15/2022,"4,500"
9/14/2022,"4,480"
9/13/2022,"4,520"
9/12/2022,"4,540"
9/9/2022,"4,600"
9/8/2022,"4,560"
9/7/2022,"4,490"
9/6/2022,"4,510"
9/5/2022,"4,620"
9/2/2022,"4,600"
9/1/2022,"4,580"
8/31/2022,"4,560"
8/30/2022,"4,480"
8/29/2022,"4,520"
8/26/2022,"4,490"
8/25/2022,"4,570"
8/24/2022,"4,750"
8/23/2022,"4,660"
8/22/2022,"4,650"
8/19/2022,"4,600"
8/18/2022,"4,550"
8/16/2022,"4,410"
8/15/2022,"4,450"
8/12/2022,"4,550"
8/11/2022,"4,570"
8/10/2022,"4,560"
8/9/2022,"4,640"
8/8/2022,"4,700"
8/5/2022,"4,650"
8/4/2022,"4,550"
8/3/2022,"4,500"
8/2/2022,"4,450"
8/1/2022,"4,300"
7/29/2022,"4,230"
7/28/2022,"4,240"
7/27/2022,"4,300"
7/26/2022,"4,250"
7/25/2022,"4,240"
7/22/2022,"4,230"
7/21/2022,"4,260"
7/20/2022,"4,210"
7/19/2022,"4,160"
7/18/2022,"4,190"
7/15/2022,"4,150"
7/14/2022,"4,020"
7/13/2022,"3,940"
7/12/2022,"4,010"
7/11/2022,"4,040"
7/8/2022,"4,010"
7/7/2022,"4,040"
7/6/2022,"4,020"
7/5/2022,"3,990"
7/4/2022,"3,990"
7/1/2022,"4,020"
6/30/2022,"4,000"
6/29/2022,"4,040"
6/28/2022,"4,030"
6/27/2022,"4,070"
6/24/2022,"4,150"
6/23/2022,"4,160"
6/22/2022,"4,050"
6/21/2022,"4,110"
6/20/2022,"4,040"
6/17/2022,"4,120"
6/16/2022,"4,040"
6/15/2022,"4,060"
6/14/2022,"4,110"
6/13/2022,"4,080"
6/10/2022,"4,020"
6/9/2022,"4,050"
6/8/2022,"4,100"
6/7/2022,"4,250"
6/6/2022,"4,340"
6/3/2022,"4,310"
6/2/2022,"4,290"
5/31/2022,"4,310"
5/30/2022,"4,250"
5/27/2022,"4,300"
5/25/2022,"4,200"
5/24/2022,"4,150"
5/23/2022,"4,110"
5/20/2022,"4,170"
5/19/2022,"4,210"
5/18/2022,"4,250"
5/17/2022,"4,180"
5/13/2022,"4,260"
5/12/2022,"4,300"
5/11/2022,"4,330"
5/10/2022,"4,340"
5/9/2022,"4,310"
4/28/2022,"4,620"
4/27/2022,"4,770"
4/26/2022,"4,760"
4/25/2022,"4,710"
4/22/2022,"4,620"
4/21/2022,"4,620"
4/20/2022,"4,630"
4/19/2022,"4,680"
4/18/2022,"4,710"
4/14/2022,"4,680"
4/13/2022,"4,690"
4/12/2022,"4,630"
4/11/2022,"4,590"
4/8/2022,"4,580"
4/7/2022,"4,540"
4/6/2022,"4,430"
4/5/2022,"4,520"
4/4/2022,"4,540"
4/1/2022,"4,580"
3/31/2022,"4,580"
3/30/2022,"4,580"
3/29/2022,"4,560"
3/28/2022,"4,600"
3/25/2022,"4,520"
3/24/2022,"4,560"
3/23/2022,"4,550"
3/22/2022,"4,550"
3/21/2022,"4,550"
3/18/2022,"4,540"
3/17/2022,"4,480"
3/16/2022,"4,630"
3/15/2022,"4,620"
3/14/2022,"4,580"
3/11/2022,"4,590"
3/10/2022,"4,410"
3/9/2022,"4,440"
3/8/2022,"4,620"
3/7/2022,"4,510"
3/4/2022,"4,400"
3/2/2022,"4,290"
3/1/2022,"4,350"
2/25/2022,"4,340"
2/24/2022,"4,240"
2/23/2022,"4,350"
2/22/2022,"4,300"
2/21/2022,"4,370"
2/18/2022,"4,400"
2/17/2022,"4,410"
2/16/2022,"4,400"
2/15/2022,"4,410"
2/14/2022,"4,400"
2/11/2022,"4,450"
2/10/2022,"4,460"
2/9/2022,"4,280"
2/8/2022,"4,230"
2/7/2022,"4,290"
2/4/2022,"4,230"
2/3/2022,"4,200"
2/2/2022,"4,170"
1/31/2022,"4,190"
1/28/2022,"4,260"
1/27/2022,"4,270"
1/26/2022,"4,390"
1/25/2022,"4,290"
1/24/2022,"4,300"
1/21/2022,"4,330"
1/20/2022,"4,220"
1/19/2022,"4,250"
1/18/2022,"4,250"
1/17/2022,"4,180"
1/14/2022,"4,190"
1/13/2022,"4,180"
1/12/2022,"4,110"
1/11/2022,"4,090"
1/10/2022,"4,100"
1/7/2022,"4,170"
1/6/2022,"4,120"
1/5/2022,"4,050"
1/4/2022,"4,170"
1/3/2022,"4,180"
12/30/2021,"4,040"
12/29/2021,"4,080"
12/28/2021,"4,090"
12/27/2021,"4,080"
12/24/2021,"4,110"
12/23/2021,"4,160"
12/22/2021,"4,110"
12/21/2021,"4,160"
12/20/2021,"4,080"
12/17/2021,"4,100"
12/16/2021,"4,100"
12/15/2021,"4,080"
12/14/2021,"4,100"
12/13/2021,"4,080"
12/10/2021,"4,150"
12/9/2021,"4,150"
12/8/2021,"4,090"
12/7/2021,"4,150"
12/6/2021,"4,170"
12/3/2021,"4,070"
12/2/2021,"4,160"
12/1/2021,"4,080"
11/30/2021,"3,990"
11/29/2021,"4,140"
11/26/2021,"4,010"
11/25/2021,"4,000"
11/24/2021,"3,800"
11/23/2021,"3,800"
11/22/2021,"3,800"
11/19/2021,"3,900"
11/18/2021,"3,630"
11/17/2021,"3,630"
11/16/2021,"3,670"
11/15/2021,"3,600"
11/12/2021,"3,600"
11/11/2021,"3,650"
11/10/2021,"3,700"
11/9/2021,"3,710"
11/8/2021,"3,750"
11/5/2021,"3,770"
11/4/2021,"3,770"
11/3/2021,"3,720"
11/2/2021,"3,660"
11/1/2021,"3,700"
10/29/2021,"3,800"
10/28/2021,"3,750"
10/27/2021,"3,790"
10/26/2021,"3,800"
10/25/2021,"3,780"
10/22/2021,"3,870"
10/21/2021,"3,850"
10/19/2021,"3,740"
10/18/2021,"3,790"
10/15/2021,"3,810"
10/14/2021,"3,830"
10/13/2021,"3,770"
10/12/2021,"3,780"
10/11/2021,"3,810"
10/8/2021,"3,800"
10/7/2021,"3,720"
10/6/2021,"3,760"
10/5/2021,"3,670"
10/4/2021,"3,670"
10/1/2021,"3,660"
9/30/2021,"3,690"
9/29/2021,"3,530"
9/28/2021,"3,530"
9/27/2021,"3,520"
9/24/2021,"3,560"
9/23/2021,"3,560"
9/22/2021,"3,590"
9/21/2021,"3,530"
9/20/2021,"3,520"
9/17/2021,"3,530"
9/16/2021,"3,440"
9/15/2021,"3,450"
9/14/2021,"3,440"
9/13/2021,"3,350"
9/10/2021,"3,330"
9/9/2021,"3,390"
9/8/2021,"3,330"
9/7/2021,"3,380"
9/6/2021,"3,390"
9/3/2021,"3,390"
9/2/2021,"3,370"
9/1/2021,"3,340"
8/31/2021,"3,400"
8/30/2021,"3,400"
8/27/2021,"3,320"
8/26/2021,"3,360"
8/25/2021,"3,370"
8/24/2021,"3,400"
8/23/2021,"3,440"
8/20/2021,"3,400"
8/19/2021,"3,390"
8/18/2021,"3,420"
8/16/2021,"3,340"
8/13/2021,"3,300"
8/12/2021,"3,350"
8/10/2021,"3,230"
8/9/2021,"3,250"
8/6/2021,"3,320"
8/5/2021,"3,340"
8/4/2021,"3,370"
8/3/2021,"3,330"
8/2/2021,"3,310"
7/30/2021,"3,240"
7/29/2021,"3,230"
7/28/2021,"3,190"
7/27/2021,"3,270"
7/26/2021,"3,190"
7/23/2021,"3,170"
7/22/2021,"3,260"
7/21/2021,"3,210"
7/19/2021,"3,220"
7/16/2021,"3,170"
7/15/2021,"3,130"
7/14/2021,"3,060"
7/13/2021,"3,070"
7/12/2021,"3,130"
7/9/2021,"3,160"
7/8/2021,"3,010"
7/7/2021,"3,030"
7/6/2021,"3,010"
7/5/2021,"3,040"
7/2/2021,"3,070"
7/1/2021,"3,110"
6/30/2021,"3,150"
6/29/2021,"3,160"
6/28/2021,"3,170"
6/25/2021,"3,250"
6/24/2021,"3,250"
6/23/2021,"3,370"
6/22/2021,"3,300"
6/21/2021,"3,300"
6/18/2021,"3,350"
6/17/2021,"3,350"
6/16/2021,"3,410"
6/15/2021,"3,440"
6/14/2021,"3,410"
6/11/2021,"3,470"
6/10/2021,"3,480"
6/9/2021,"3,390"
6/8/2021,"3,500"
6/7/2021,"3,550"
6/4/2021,"3,500"
6/3/2021,"3,490"
6/2/2021,"3,450"
5/31/2021,"3,440"
5/28/2021,"3,270"
5/27/2021,"3,380"
5/25/2021,"3,300"
5/24/2021,"3,260"
5/21/2021,"3,270"
5/20/2021,"3,310"
5/19/2021,"3,160"
5/18/2021,"3,180"
5/17/2021,"3,190"
5/11/2021,"3,180"
5/10/2021,"3,170"
5/7/2021,"3,190"
5/6/2021,"3,190"
5/5/2021,"3,200"
5/4/2021,"3,210"
5/3/2021,"3,170"
4/30/2021,"3,200"
4/29/2021,"3,200"
4/28/2021,"3,140"
4/27/2021,"3,160"
4/26/2021,"3,250"
4/23/2021,"3,310"
4/22/2021,"3,330"
4/21/2021,"3,280"
4/20/2021,"3,320"
4/19/2021,"3,340"
4/16/2021,"3,360"
4/15/2021,"3,360"
4/14/2021,"3,340"
4/13/2021,"3,330"
4/12/2021,"3,310"
4/9/2021,"3,360"
4/8/2021,"3,390"
4/7/2021,"3,400"
4/6/2021,"3,370"
4/5/2021,"3,380"
4/1/2021,"3,390"
3/31/2021,"3,420"
3/30/2021,"3,380"
3/29/2021,"3,410"
3/26/2021,"3,490"
3/25/2021,"3,410"
3/24/2021,"3,370"
3/23/2021,"3,360"
3/22/2021,"3,380"
3/19/2021,"3,440"
3/18/2021,"3,450"
3/17/2021,"3,390"
3/16/2021,"3,360"
3/15/2021,"3,380"
3/12/2021,"3,450"
3/10/2021,"3,400"
3/9/2021,"3,290"
3/8/2021,"3,340"
3/5/2021,"3,320"
3/4/2021,"3,360"
3/3/2021,"3,440"
3/2/2021,"3,460"
3/1/2021,"3,490"
2/26/2021,"3,490"
2/25/2021,"3,490"
2/24/2021,"3,480"
2/23/2021,"3,470"
2/22/2021,"3,170"
2/19/2021,"3,210"
2/18/2021,"3,180"
2/17/2021,"3,150"
2/16/2021,"3,210"
2/15/2021,"3,220"
2/11/2021,"3,190"
2/10/2021,"3,190"
2/9/2021,"3,200"
2/8/2021,"3,280"
2/5/2021,"3,290"
2/4/2021,"3,290"
2/3/2021,"3,240"
2/2/2021,"3,270"
2/1/2021,"3,230"
1/29/2021,"3,110"
1/28/2021,"3,240"
1/27/2021,"3,380"
1/26/2021,"3,260"
1/25/2021,"3,370"
1/22/2021,"3,390"
1/21/2021,"3,480"
1/20/2021,"3,470"
1/19/2021,"3,410"
1/18/2021,"3,450"
1/15/2021,"3,480"
1/14/2021,"3,500"
1/13/2021,"3,480"
1/12/2021,"3,510"
1/11/2021,"3,600"
1/8/2021,"3,570"
1/7/2021,"3,390"
1/6/2021,"3,370"
1/5/2021,"3,470"
1/4/2021,"3,490"
