Date,Price
5/21/2024,92
5/20/2024,94
5/17/2024,92
5/16/2024,94
5/15/2024,93
5/14/2024,95
5/13/2024,100
5/8/2024,103
5/7/2024,104
5/6/2024,103
5/3/2024,100
5/2/2024,98
4/30/2024,99
4/29/2024,100
4/26/2024,97
4/25/2024,103
4/24/2024,106
4/23/2024,103
4/22/2024,85
4/19/2024,85
4/18/2024,84
4/17/2024,84
4/16/2024,86
4/5/2024,85
4/4/2024,84
4/3/2024,83
4/2/2024,83
4/1/2024,80
3/28/2024,84
3/27/2024,85
3/26/2024,85
3/25/2024,86
3/22/2024,86
3/21/2024,86
3/20/2024,86
3/19/2024,86
3/18/2024,86
3/15/2024,86
3/14/2024,88
3/13/2024,87
3/8/2024,90
3/7/2024,92
3/6/2024,90
3/5/2024,89
3/4/2024,85
3/1/2024,86
2/29/2024,87
2/28/2024,88
2/27/2024,89
2/26/2024,90
2/23/2024,89
2/22/2024,89
2/21/2024,86
2/20/2024,87
2/19/2024,86
2/16/2024,88
2/15/2024,90
2/13/2024,90
2/12/2024,86
2/7/2024,85
2/6/2024,86
2/5/2024,86
2/2/2024,86
2/1/2024,89
1/31/2024,91
1/30/2024,88
1/29/2024,86
1/26/2024,88
1/25/2024,91
1/24/2024,88
1/23/2024,91
1/22/2024,92
1/19/2024,94
1/18/2024,96
1/17/2024,94
1/16/2024,94
1/15/2024,95
1/12/2024,93
1/11/2024,91
1/10/2024,96
1/9/2024,96
1/8/2024,97
1/5/2024,99
1/4/2024,99
1/3/2024,98
1/2/2024,95
12/29/2023,85
12/28/2023,86
12/27/2023,87
12/22/2023,85
12/21/2023,86
12/20/2023,87
12/19/2023,86
12/18/2023,89
12/15/2023,91
12/14/2023,87
12/13/2023,86
12/12/2023,89
12/11/2023,91
12/8/2023,97
12/7/2023,97
12/6/2023,96
12/5/2023,100
12/4/2023,102
12/1/2023,99
11/30/2023,102
11/29/2023,108
11/28/2023,111
11/27/2023,107
11/24/2023,107
11/23/2023,109
11/22/2023,109
11/21/2023,110
11/20/2023,112
11/17/2023,111
11/16/2023,112
11/15/2023,112
11/14/2023,112
11/13/2023,111
11/10/2023,107
11/9/2023,106
11/8/2023,107
11/7/2023,109
11/6/2023,112
11/3/2023,111
11/2/2023,108
11/1/2023,107
10/31/2023,113
10/30/2023,112
10/27/2023,115
10/26/2023,113
10/25/2023,118
10/24/2023,118
10/23/2023,119
10/20/2023,121
10/19/2023,122
10/18/2023,125
10/17/2023,126
10/16/2023,126
10/13/2023,125
10/12/2023,126
10/11/2023,129
10/10/2023,131
10/9/2023,129
10/6/2023,124
10/5/2023,126
10/4/2023,131
10/3/2023,136
10/2/2023,136
9/29/2023,137
9/27/2023,137
9/26/2023,135
9/25/2023,140
9/22/2023,138
9/21/2023,137
9/20/2023,139
9/19/2023,139
9/18/2023,137
9/15/2023,137
9/14/2023,136
9/13/2023,130
9/12/2023,136
9/11/2023,141
9/8/2023,144
9/7/2023,143
9/6/2023,146
9/5/2023,144
9/4/2023,145
9/1/2023,141
8/31/2023,138
8/30/2023,139
8/29/2023,143
8/28/2023,142
8/25/2023,141
8/24/2023,141
8/23/2023,144
8/22/2023,143
8/21/2023,146
8/18/2023,137
8/16/2023,136
8/15/2023,140
8/14/2023,137
8/11/2023,132
8/10/2023,131
8/9/2023,129
8/8/2023,134
8/7/2023,132
8/4/2023,133
8/3/2023,133
8/2/2023,130
8/1/2023,129
7/31/2023,128
7/28/2023,135
7/27/2023,137
7/26/2023,141
7/25/2023,137
7/24/2023,142
7/21/2023,142
7/20/2023,140
7/18/2023,133
7/17/2023,134
7/14/2023,133
7/13/2023,127
7/12/2023,129
7/11/2023,129
7/10/2023,125
7/7/2023,123
7/6/2023,127
7/5/2023,120
7/4/2023,116
7/3/2023,118
6/27/2023,115
6/26/2023,113
6/23/2023,112
6/22/2023,113
6/21/2023,117
6/20/2023,113
6/19/2023,113
6/16/2023,111
6/15/2023,115
6/14/2023,113
6/13/2023,112
6/12/2023,114
6/9/2023,113
6/8/2023,111
6/7/2023,110
6/6/2023,112
6/5/2023,108
5/31/2023,96
5/30/2023,100
5/29/2023,100
5/26/2023,106
5/25/2023,109
5/24/2023,113
5/23/2023,116
5/22/2023,118
5/19/2023,116
5/17/2023,121
5/16/2023,123
5/15/2023,126
5/12/2023,122
5/11/2023,121
5/10/2023,123
5/9/2023,121
5/8/2023,121
5/5/2023,120
5/4/2023,114
5/3/2023,115
5/2/2023,115
4/28/2023,121
4/27/2023,122
4/26/2023,122
4/18/2023,122
4/17/2023,120
4/14/2023,120
4/13/2023,119
4/12/2023,121
4/11/2023,124
4/10/2023,123
4/6/2023,130
4/5/2023,132
4/4/2023,131
4/3/2023,131
3/31/2023,127
3/30/2023,126
3/29/2023,133
3/28/2023,137
3/27/2023,129
3/24/2023,121
3/21/2023,120
3/20/2023,119
3/17/2023,123
3/16/2023,117
3/15/2023,125
3/14/2023,123
3/13/2023,129
3/10/2023,129
3/9/2023,126
3/8/2023,123
3/7/2023,124
3/6/2023,128
3/3/2023,133
3/2/2023,135
3/1/2023,134
2/28/2023,136
2/27/2023,134
2/24/2023,135
2/23/2023,135
2/22/2023,133
2/21/2023,135
2/20/2023,139
2/17/2023,142
2/16/2023,141
2/15/2023,144
2/14/2023,146
2/13/2023,137
2/10/2023,137
2/9/2023,139
2/8/2023,143
2/7/2023,146
2/6/2023,142
2/3/2023,147
2/2/2023,155
2/1/2023,155
1/31/2023,153
1/30/2023,154
1/27/2023,155
1/26/2023,155
1/25/2023,159
1/24/2023,158
1/20/2023,158
1/19/2023,150
1/18/2023,149
1/17/2023,148
1/16/2023,147
1/13/2023,144
1/12/2023,142
1/11/2023,147
1/10/2023,142
1/9/2023,138
1/6/2023,148
1/5/2023,145
1/4/2023,155
1/3/2023,166
1/2/2023,161
12/30/2022,161
12/29/2022,164
12/28/2022,164
12/27/2022,168
12/26/2022,169
12/23/2022,171
12/22/2022,168
12/21/2022,166
12/20/2022,164
12/19/2022,167
12/16/2022,172
12/15/2022,174
12/14/2022,175
12/13/2022,175
12/12/2022,176
12/9/2022,172
12/8/2022,173
12/7/2022,171
12/6/2022,171
12/5/2022,171
12/2/2022,181
12/1/2022,184
11/30/2022,182
11/29/2022,185
11/28/2022,179
11/25/2022,185
11/24/2022,189
11/23/2022,195
11/22/2022,188
11/21/2022,186
11/18/2022,181
11/17/2022,175
11/16/2022,176
11/15/2022,176
11/14/2022,180
11/11/2022,185
11/10/2022,187
11/9/2022,185
11/8/2022,185
11/7/2022,178
11/4/2022,173
11/3/2022,180
11/2/2022,181
11/1/2022,183
10/31/2022,189
10/28/2022,182
10/27/2022,189
10/26/2022,188
10/25/2022,189
10/24/2022,189
10/21/2022,182
10/20/2022,178
10/19/2022,167
10/18/2022,168
10/17/2022,163
10/14/2022,162
10/13/2022,169
10/12/2022,170
10/11/2022,164
10/10/2022,176
10/7/2022,186
10/6/2022,163
10/5/2022,165
10/4/2022,153
10/3/2022,142
9/30/2022,137
9/29/2022,133
9/28/2022,132
9/27/2022,140
9/26/2022,137
9/23/2022,147
9/22/2022,157
9/21/2022,157
9/20/2022,168
9/19/2022,168
9/16/2022,180
9/15/2022,190
9/14/2022,196
9/13/2022,204
9/12/2022,210
9/9/2022,192
9/8/2022,200
9/7/2022,208
9/6/2022,216
9/5/2022,197
9/2/2022,178
9/1/2022,169
8/31/2022,168
8/30/2022,160
8/29/2022,170
8/26/2022,171
8/25/2022,174
8/24/2022,149
8/23/2022,145
8/22/2022,137
8/19/2022,138
8/18/2022,143
8/16/2022,135
8/15/2022,131
8/12/2022,133
8/11/2022,143
8/10/2022,133
8/9/2022,140
8/8/2022,113
8/5/2022,107
8/4/2022,101
8/3/2022,107
8/2/2022,115
8/1/2022,115
7/29/2022,113
7/28/2022,113
7/27/2022,108
7/26/2022,107
7/25/2022,93
7/22/2022,86
7/21/2022,83
7/20/2022,83
7/19/2022,79
7/18/2022,77
7/15/2022,75
7/14/2022,75
7/13/2022,75
7/12/2022,79
7/11/2022,73
7/8/2022,70
7/7/2022,70
7/6/2022,69
7/5/2022,70
7/4/2022,66
7/1/2022,65
6/30/2022,67
6/29/2022,66
6/28/2022,64
6/27/2022,67
6/24/2022,66
6/23/2022,65
6/22/2022,67
6/21/2022,70
6/20/2022,72
6/17/2022,65
6/16/2022,60
6/15/2022,58
6/14/2022,56
6/13/2022,56
6/10/2022,58
6/9/2022,59
6/8/2022,58
6/7/2022,57
6/6/2022,56
6/3/2022,57
6/2/2022,58
5/31/2022,58
5/30/2022,55
5/27/2022,55
5/25/2022,56
5/24/2022,54
5/23/2022,54
5/20/2022,55
5/19/2022,54
5/18/2022,56
5/17/2022,57
5/13/2022,56
5/12/2022,54
5/11/2022,58
5/10/2022,59
5/9/2022,61
4/28/2022,56
4/27/2022,56
4/26/2022,54
4/25/2022,55
4/22/2022,57
4/21/2022,61
4/20/2022,63
4/19/2022,60
4/18/2022,64
4/14/2022,68
4/13/2022,68
4/12/2022,68
4/11/2022,66
4/8/2022,66
4/7/2022,63
4/6/2022,65
4/5/2022,60
4/4/2022,58
4/1/2022,58
3/31/2022,57
3/30/2022,57
3/29/2022,56
3/28/2022,59
3/25/2022,58
3/24/2022,59
3/23/2022,59
3/22/2022,60
3/21/2022,59
3/18/2022,54
3/17/2022,56
3/16/2022,52
3/15/2022,52
3/14/2022,53
3/11/2022,53
3/10/2022,53
3/9/2022,54
3/8/2022,56
3/7/2022,60
3/4/2022,58
3/2/2022,52
3/1/2022,51
2/25/2022,54
2/24/2022,58
2/23/2022,62
2/22/2022,66
2/21/2022,70
2/18/2022,75
2/17/2022,80
2/16/2022,85
2/15/2022,86
2/14/2022,81
2/11/2022,82
2/10/2022,79
2/9/2022,80
2/8/2022,78
2/7/2022,78
2/4/2022,81
2/3/2022,80
2/2/2022,77
1/31/2022,76
1/28/2022,76
1/27/2022,80
1/26/2022,70
1/25/2022,68
1/24/2022,73
1/21/2022,67
1/20/2022,65
1/19/2022,64
1/18/2022,60
1/17/2022,63
1/14/2022,67
1/13/2022,66
1/12/2022,67
1/11/2022,67
1/10/2022,67
1/7/2022,68
1/6/2022,67
1/5/2022,67
1/4/2022,66
1/3/2022,66
12/30/2021,67
12/29/2021,67
12/28/2021,65
12/27/2021,64
12/24/2021,66
12/23/2021,66
12/22/2021,65
12/21/2021,67
12/20/2021,67
12/17/2021,69
12/16/2021,68
12/15/2021,69
12/14/2021,70
12/13/2021,71
12/10/2021,69
12/9/2021,68
12/8/2021,68
12/7/2021,67
12/6/2021,67
12/3/2021,68
12/2/2021,68
12/1/2021,65
11/30/2021,66
11/29/2021,65
11/26/2021,67
11/25/2021,71
11/24/2021,71
11/23/2021,71
11/22/2021,69
11/19/2021,69
11/18/2021,66
11/17/2021,67
11/16/2021,66
11/15/2021,66
11/12/2021,70
11/11/2021,71
11/10/2021,71
11/9/2021,72
11/8/2021,71
11/5/2021,71
11/4/2021,74
11/3/2021,73
11/2/2021,70
11/1/2021,73
10/29/2021,72
10/28/2021,71
10/27/2021,75
10/26/2021,75
10/25/2021,75
10/22/2021,74
10/21/2021,78
10/19/2021,83
10/18/2021,86
10/15/2021,87
10/14/2021,88
10/13/2021,87
10/12/2021,93
10/11/2021,94
10/8/2021,86
10/7/2021,86
10/6/2021,92
10/5/2021,91
10/4/2021,84
10/1/2021,68
9/30/2021,66
9/29/2021,64
9/28/2021,68
9/27/2021,56
9/24/2021,56
9/23/2021,53
9/22/2021,53
9/21/2021,54
9/20/2021,53
9/17/2021,55
9/16/2021,54
9/15/2021,54
9/14/2021,54
9/13/2021,54
9/10/2021,54
9/9/2021,55
9/8/2021,55
9/7/2021,56
9/6/2021,56
9/3/2021,56
9/2/2021,53
9/1/2021,54
8/31/2021,54
8/30/2021,55
8/27/2021,52
8/26/2021,53
8/25/2021,54
8/24/2021,53
8/23/2021,54
8/20/2021,53
8/19/2021,53
8/18/2021,54
8/16/2021,55
8/13/2021,54
8/12/2021,55
8/10/2021,53
8/9/2021,55
8/6/2021,57
8/5/2021,57
8/4/2021,57
8/3/2021,57
8/2/2021,58
7/30/2021,57
7/29/2021,58
7/28/2021,56
7/27/2021,56
7/26/2021,57
7/23/2021,57
7/22/2021,59
7/21/2021,57
7/19/2021,57
7/16/2021,58
7/15/2021,57
7/14/2021,57
7/13/2021,58
7/12/2021,59
7/9/2021,60
7/8/2021,59
7/7/2021,59
7/6/2021,60
7/5/2021,60
7/2/2021,60
7/1/2021,60
6/30/2021,60
6/29/2021,59
6/28/2021,58
6/25/2021,59
6/24/2021,59
6/23/2021,60
6/22/2021,59
6/21/2021,58
6/18/2021,58
6/17/2021,60
6/16/2021,61
6/15/2021,61
6/14/2021,61
6/11/2021,63
6/10/2021,60
6/9/2021,61
6/8/2021,61
6/7/2021,60
6/4/2021,61
6/3/2021,61
6/2/2021,61
5/31/2021,60
5/28/2021,60
5/27/2021,60
5/25/2021,61
5/24/2021,59
5/21/2021,60
5/20/2021,60
5/19/2021,61
5/18/2021,62
5/17/2021,60
5/11/2021,63
5/10/2021,62
5/7/2021,63
5/6/2021,64
5/5/2021,63
5/4/2021,65
5/3/2021,67
4/30/2021,63
4/29/2021,62
4/28/2021,61
4/27/2021,62
4/26/2021,64
4/23/2021,65
4/22/2021,65
4/21/2021,62
4/20/2021,62
4/19/2021,61
4/16/2021,61
4/15/2021,60
4/14/2021,60
4/13/2021,59
4/12/2021,60
4/9/2021,62
4/8/2021,63
4/7/2021,60
4/6/2021,60
4/5/2021,60
4/1/2021,60
3/31/2021,59
3/30/2021,60
3/29/2021,61
3/26/2021,65
3/25/2021,65
3/24/2021,68
3/23/2021,73
3/22/2021,68
3/19/2021,62
3/18/2021,61
3/17/2021,60
3/16/2021,60
3/15/2021,61
3/12/2021,61
3/10/2021,59
3/9/2021,59
3/8/2021,59
3/5/2021,60
3/4/2021,61
3/3/2021,61
3/2/2021,62
3/1/2021,62
2/26/2021,61
2/25/2021,65
2/24/2021,59
2/23/2021,62
2/22/2021,61
2/19/2021,58
2/18/2021,60
2/17/2021,61
2/16/2021,64
2/15/2021,65
2/11/2021,65
2/10/2021,66
2/9/2021,65
2/8/2021,66
2/5/2021,63
2/4/2021,56
2/3/2021,60
2/2/2021,63
2/1/2021,67
1/29/2021,71
1/28/2021,76
1/27/2021,81
1/26/2021,87
1/25/2021,93
1/22/2021,99
1/21/2021,106
1/20/2021,113
1/19/2021,121
1/18/2021,130
1/15/2021,120
1/14/2021,105
1/13/2021,103
1/12/2021,77
1/11/2021,79
1/8/2021,78
1/7/2021,73
1/6/2021,71
1/5/2021,74
1/4/2021,74
